pmid,label,label_name,title_len,abstract_len,n_sentences,avg_sentence_len,n_authors,n_affiliations,n_grants,n_references,is_english,year,n_exaggeration,n_certainty,n_hedge,n_stats,digits_per_1000,single_author,design_meta,design_rct,design_case_report,design_cohort,design_basic,design_review
39492357,0,control,101,1561,10,156.1,2,2,0,0,1,2023,0,1,0,0,5.1,0,0,0,0,0,0,0
39492356,0,control,101,1251,11,113.7,9,3,0,0,1,2023,0,0,3,1,26.4,0,0,0,0,0,0,0
39492355,0,control,114,1624,14,116.0,5,3,0,0,1,2023,0,0,1,1,11.7,0,0,0,0,0,0,0
39492354,0,control,107,1347,12,112.2,6,5,0,0,1,2023,0,0,1,0,1.5,0,0,0,0,0,0,0
39492353,0,control,109,1070,7,152.9,5,3,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,1,1
39492352,0,control,41,876,6,146.0,4,4,0,0,1,2023,0,0,0,0,4.6,0,0,0,0,0,0,1
39492351,0,control,174,1716,26,66.0,5,3,0,0,1,2023,2,0,0,1,46.6,0,0,0,0,0,0,0
39492342,0,control,85,707,4,176.8,1,1,0,0,1,2023,0,2,0,0,0.0,1,0,0,0,0,0,0
39492335,0,control,95,1709,25,68.4,9,9,0,0,1,2023,0,0,1,1,52.7,0,0,0,0,1,0,0
39492332,0,control,107,1561,14,111.5,8,6,0,0,1,2023,0,0,0,2,15.4,0,0,0,0,1,0,0
39492331,0,control,97,1771,13,136.2,7,5,0,0,1,2023,1,0,1,0,3.4,0,0,0,0,0,0,0
39492330,0,control,90,422,2,211.0,3,3,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,1
39492328,0,control,138,1710,31,55.2,11,4,0,0,1,2023,0,2,1,3,46.2,0,0,0,0,0,0,0
39492327,0,control,122,1837,27,68.0,3,2,0,0,1,2023,0,0,1,4,28.3,0,0,0,0,0,1,0
39492326,0,control,151,1738,8,217.2,8,7,0,0,1,2023,0,0,2,0,2.3,0,0,0,0,0,0,0
39492325,0,control,75,892,5,178.4,4,3,0,0,1,2023,1,0,0,0,0.0,0,0,0,0,0,0,1
39492322,0,control,77,1713,12,142.8,6,6,0,0,1,2023,0,0,1,0,0.0,0,0,0,0,1,0,0
39492320,0,control,75,790,4,197.5,5,4,0,0,1,2023,0,1,1,0,12.7,0,0,0,0,0,0,1
39492319,0,control,52,991,6,165.2,5,4,0,0,1,2023,0,0,4,0,0.0,0,0,0,0,0,0,0
39492317,0,control,131,1912,27,70.8,6,6,0,0,1,2023,0,4,3,5,25.6,0,1,0,0,0,0,1
39492316,0,control,93,1234,7,176.3,3,3,0,0,1,2023,1,0,0,0,4.1,0,0,0,0,0,0,0
39492315,0,control,99,1278,8,159.8,2,2,0,0,1,2023,0,2,0,0,4.7,0,0,0,0,0,0,0
39492314,0,control,118,956,5,191.2,4,4,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
39492313,0,control,99,937,7,133.9,4,3,0,0,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,0
39492310,0,control,43,1035,6,172.5,2,2,2,0,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,1
39492309,0,control,146,1654,22,75.2,5,5,0,0,1,2023,0,1,1,2,24.8,0,0,0,0,1,0,0
39492307,0,control,94,600,5,120.0,2,2,0,15,1,2023,0,0,0,0,0.0,0,0,0,1,0,0,0
39492306,0,control,208,1676,10,167.6,21,10,0,21,1,2023,1,2,0,1,29.2,0,0,1,0,1,0,0
39492305,0,control,112,1899,21,90.4,5,4,0,0,1,2023,0,2,0,0,45.8,0,0,0,0,1,0,0
39492303,0,control,66,1941,23,84.4,6,3,2,33,1,2024,0,0,2,4,22.2,0,0,0,0,1,0,0
39492300,0,control,120,1084,19,57.1,5,4,0,0,1,2023,0,0,1,0,44.3,0,0,0,0,1,0,0
39492292,0,control,41,1463,11,133.0,3,2,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,1
39492288,0,control,208,1856,23,80.7,11,10,0,34,1,2023,0,0,1,0,18.9,0,0,0,0,0,0,0
39492287,0,control,72,813,5,162.6,11,6,0,0,1,2023,2,1,0,0,0.0,0,0,0,0,1,1,1
39492281,0,control,93,1734,20,86.7,7,7,0,0,1,2023,0,1,1,0,22.5,0,0,0,0,0,0,0
39492280,0,control,108,2730,54,50.6,13,3,0,0,1,2023,2,2,2,2,54.2,0,0,0,0,0,0,0
39492273,0,control,78,639,5,127.8,5,2,0,0,1,2023,0,0,1,0,0.0,0,0,0,0,0,0,0
39492271,0,control,148,1416,28,50.6,7,4,0,0,1,2023,0,0,1,0,36.0,0,0,0,0,1,0,0
39492269,0,control,86,1109,11,100.8,4,4,0,0,1,2023,0,1,0,0,18.9,0,0,0,0,0,0,0
39492267,0,control,134,1752,27,64.9,4,3,0,0,1,2023,0,0,3,3,39.4,0,0,0,0,1,0,0
39492266,0,control,154,444,3,148.0,5,5,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
39492265,0,control,78,2065,19,108.7,8,3,0,0,1,2023,0,1,2,0,4.4,0,0,1,0,0,0,1
39492264,0,control,67,700,5,140.0,4,4,0,0,1,2023,2,1,1,0,0.0,0,0,0,0,0,0,0
39492258,0,control,128,2435,23,105.9,3,3,0,0,1,2025,0,0,1,2,15.6,0,0,0,0,0,0,0
39492257,0,control,120,1555,14,111.1,8,6,0,0,1,2025,0,0,1,2,12.9,0,1,0,0,0,0,1
39492256,0,control,94,1602,11,145.6,4,3,0,0,1,2025,0,0,0,3,13.1,0,0,0,0,1,0,0
39492255,0,control,55,780,4,195.0,2,2,3,205,1,2023,0,1,1,0,0.0,0,0,0,0,0,0,0
39492254,0,control,83,1743,10,174.3,16,11,0,0,1,2023,0,0,0,0,1.7,0,0,0,0,0,0,1
39492253,0,control,189,2396,21,114.1,6,4,0,0,1,2023,1,1,2,0,10.4,0,0,0,0,0,0,0
39492252,0,control,153,2596,17,152.7,8,4,2,31,1,2023,2,2,0,0,11.6,0,0,0,0,0,1,0
39492250,0,control,138,1809,8,226.1,4,4,0,0,1,2023,0,0,1,1,3.3,0,0,0,0,0,0,0
39492249,0,control,109,2144,21,102.1,9,6,0,0,1,2023,0,0,1,1,17.3,0,0,0,0,0,0,0
39492248,0,control,110,1658,21,79.0,10,4,0,0,1,2023,0,1,2,2,29.0,0,0,0,0,0,0,0
39492247,0,control,168,762,4,190.5,6,6,0,0,1,2023,0,0,1,0,13.1,0,0,0,0,0,0,0
39492246,0,control,165,699,4,174.8,3,3,0,0,1,2023,0,0,1,0,0.0,0,0,0,0,0,0,0
39492245,0,control,118,1537,10,153.7,7,3,0,0,1,2023,0,0,1,0,11.1,0,0,0,1,0,0,0
39492244,0,control,132,1577,15,105.1,10,4,0,0,1,2023,0,0,1,1,31.1,0,1,0,0,0,0,1
39492243,0,control,128,1717,14,122.6,1,1,0,0,1,2023,0,0,0,3,4.1,1,0,0,0,0,0,0
39492242,0,control,93,1181,20,59.0,7,7,0,0,1,2023,0,0,0,2,33.9,0,0,1,0,0,0,0
39492241,0,control,100,1317,8,164.6,3,3,0,0,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,0
39492240,0,control,138,1679,13,129.2,11,2,0,0,1,2023,0,0,2,1,14.9,0,0,0,0,1,0,0
39492239,0,control,128,1795,10,179.5,8,4,0,0,1,2023,0,2,1,1,14.5,0,0,0,0,0,0,0
39492238,0,control,82,2487,14,177.6,2,2,0,0,1,2023,1,2,3,0,4.0,0,1,0,0,0,0,1
39492237,0,control,80,1689,9,187.7,10,4,0,0,1,2023,1,1,3,0,4.1,0,0,0,0,0,0,0
39492236,0,control,132,1305,8,163.1,6,6,0,0,1,2023,0,0,0,0,29.9,0,0,0,0,0,0,0
39492235,0,control,241,1797,14,128.4,16,6,0,0,1,2023,0,2,2,2,13.4,0,0,1,0,1,0,0
39492234,0,control,108,1806,12,150.5,6,6,0,0,1,2023,0,0,0,0,3.9,0,0,0,0,0,0,0
39492233,0,control,98,1393,12,116.1,3,3,0,0,1,2023,0,1,1,0,10.8,0,0,0,0,0,0,1
39492232,0,control,106,1203,8,150.4,3,2,0,36,1,2023,0,2,1,2,8.3,0,0,1,0,1,0,0
39492231,0,control,151,1538,33,46.6,4,3,0,0,1,2023,0,0,2,4,48.8,0,0,0,0,1,0,0
39492230,0,control,115,1506,18,83.7,8,4,0,0,1,2023,0,0,0,0,25.9,0,0,0,0,0,0,0
39492229,0,control,136,1003,7,143.3,5,4,0,0,1,2023,0,0,0,2,29.9,0,0,0,0,0,0,0
39492228,0,control,46,984,6,164.0,3,3,0,0,1,2023,0,2,2,0,12.2,0,0,0,0,0,0,0
39492227,0,control,116,1629,20,81.5,7,2,0,0,1,2023,0,2,0,2,30.7,0,0,0,0,1,0,1
39492220,0,control,72,913,6,152.2,3,3,0,0,1,2023,0,1,0,0,6.6,0,0,0,0,0,0,0
39492219,0,control,142,1039,24,43.3,6,6,0,0,1,2023,0,0,0,1,39.5,0,0,0,0,0,0,0
39492218,0,control,125,1443,8,180.4,4,4,0,0,1,2023,0,2,1,2,2.8,0,0,0,0,0,0,0
39492217,0,control,183,2013,13,154.8,4,4,0,0,1,2023,2,1,0,0,9.4,0,0,0,0,0,0,0
39492216,0,control,144,1784,10,178.4,11,4,0,0,1,2023,0,0,0,1,20.7,0,0,0,0,0,0,0
39492189,0,control,89,2122,21,101.0,8,4,0,0,1,2023,0,2,4,1,20.3,0,0,0,0,0,1,0
39492188,0,control,73,1559,11,141.7,4,4,0,0,1,2023,1,1,0,0,13.5,0,0,0,0,0,1,0
39492186,0,control,113,757,6,126.2,9,7,0,0,1,2023,0,2,0,0,5.3,0,0,0,0,0,0,0
39492185,0,control,147,1807,9,200.8,9,4,0,0,1,2023,0,1,0,1,5.5,0,0,0,0,0,0,0
39492184,0,control,90,1491,8,186.4,5,3,0,0,1,2023,2,0,0,1,0.0,0,0,0,0,0,0,1
39492183,0,control,82,1226,9,136.2,5,3,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,1,0
39492182,0,control,101,1456,8,182.0,9,6,0,0,1,2023,1,0,1,1,6.2,0,0,0,0,0,0,0
39492181,0,control,87,1494,10,149.4,5,3,0,0,1,2023,1,0,2,0,2.7,0,0,0,0,0,0,0
39492180,0,control,104,1262,11,114.7,4,3,0,0,1,2023,1,1,0,0,0.8,0,0,0,0,0,0,0
39492179,0,control,165,1215,13,93.5,9,6,0,0,1,2023,0,0,0,0,21.4,0,0,0,0,0,0,0
39492178,0,control,198,1604,22,72.9,5,5,0,0,1,2023,1,1,0,5,24.9,0,0,0,0,0,0,0
39492177,0,control,94,1857,20,92.8,8,6,0,0,1,2023,0,0,0,2,32.8,0,0,0,0,0,0,0
39492176,0,control,85,1554,27,57.6,6,4,0,0,1,2023,0,0,3,3,50.2,0,1,0,0,0,0,1
39492175,0,control,100,1511,8,188.9,4,3,0,0,1,2023,1,0,0,2,2.0,0,0,0,0,0,0,0
39492174,0,control,133,1281,10,128.1,10,6,0,0,1,2023,1,0,5,0,12.5,0,0,0,0,0,0,0
39492173,0,control,93,1145,8,143.1,9,3,0,0,1,2023,0,0,0,1,0.0,0,0,0,0,0,0,1
39492171,0,control,114,1303,13,100.2,5,4,0,0,1,2023,0,2,0,0,19.2,0,0,0,0,0,0,0
39492170,0,control,132,2092,19,110.1,8,4,0,0,1,2023,1,0,7,0,28.7,0,0,0,0,0,0,0
39492169,0,control,87,956,6,159.3,7,6,0,0,1,2023,0,0,1,0,0.0,0,0,0,0,0,0,1
39492168,0,control,109,1446,8,180.8,13,9,0,0,1,2023,0,1,1,0,16.6,0,0,0,0,0,0,0
39492167,0,control,136,1379,11,125.4,10,7,0,0,1,2023,0,1,0,0,29.0,0,0,0,0,0,0,0
39492166,0,control,106,1580,9,175.6,12,4,0,0,1,2023,0,0,0,3,0.0,0,0,0,0,0,0,0
39492165,0,control,96,1685,23,73.3,4,3,0,0,1,2023,0,2,2,0,25.5,0,0,1,0,0,0,0
39492164,0,control,86,1253,9,139.2,4,3,0,0,1,2023,0,0,0,1,7.2,0,0,0,0,0,0,0
39492163,0,control,148,1917,34,56.4,4,3,0,0,1,2023,0,2,0,1,39.1,0,0,1,0,0,0,0
39492162,0,control,100,2158,26,83.0,5,4,0,0,1,2023,0,0,1,2,29.7,0,0,0,0,1,0,0
39492159,0,control,95,2073,12,172.8,23,12,0,158,1,2023,2,2,2,1,8.7,0,0,0,0,0,0,0
39492113,0,control,98,1811,18,100.6,6,5,0,0,1,2023,0,1,0,2,31.5,0,0,0,0,1,0,0
39492111,0,control,124,1815,17,106.8,7,7,0,0,1,2023,0,0,0,0,5.0,0,0,0,0,0,0,0
39492110,0,control,85,1465,11,133.2,8,8,0,0,1,2023,1,0,1,1,5.5,0,0,0,0,0,0,1
39492109,0,control,142,2757,60,46.0,6,4,0,0,1,2023,0,0,0,5,64.2,0,1,0,0,0,0,1
39492108,0,control,77,1710,8,213.8,3,3,0,0,1,2023,0,2,1,0,4.7,0,0,0,0,0,0,0
39492107,0,control,166,1950,19,102.6,5,5,0,0,1,2023,0,0,1,1,29.2,0,0,0,0,1,0,0
39492105,0,control,127,1331,13,102.4,9,4,0,0,1,2023,0,0,1,0,12.8,0,0,0,0,0,0,0
39492104,0,control,65,1361,8,170.1,11,4,0,0,1,2023,0,0,5,0,2.2,0,0,0,0,0,0,0
39492103,0,control,116,2171,11,197.4,3,2,0,0,1,2023,1,0,2,1,4.1,0,0,0,0,0,0,0
39492102,0,control,121,1252,7,178.9,5,5,0,0,1,2023,0,0,1,0,20.0,0,0,0,0,0,0,0
39492101,0,control,109,1498,10,149.8,10,4,0,0,1,2023,0,0,1,1,14.0,0,0,0,0,0,0,0
39492100,0,control,128,1277,12,106.4,7,3,0,0,1,2023,0,0,0,0,22.7,0,0,0,0,0,0,1
39492099,0,control,189,1236,7,176.6,7,4,0,0,1,2023,2,0,1,0,12.9,0,0,0,0,0,0,0
39492098,0,control,159,1349,10,134.9,7,6,0,0,1,2023,0,0,1,0,12.6,0,0,0,1,0,0,0
39492096,0,control,56,1409,10,140.9,5,2,0,0,1,2023,0,0,2,2,0.0,0,0,0,0,0,0,0
39492095,0,control,124,1485,10,148.5,3,3,0,0,1,2023,0,0,0,0,2.7,0,0,0,0,0,0,0
39492076,0,control,56,389,4,97.2,4,2,0,0,0,2023,0,0,0,0,0.0,0,0,0,1,0,0,0
39492074,0,control,131,1835,12,152.9,4,2,0,0,1,2023,0,0,0,1,0.0,0,0,0,0,0,0,1
39492073,0,control,51,1894,10,189.4,9,8,0,0,1,2023,0,1,0,2,7.4,0,0,0,0,0,0,0
39492072,0,control,152,1384,8,173.0,10,9,0,0,0,2023,0,1,0,0,1.4,0,0,0,0,0,0,0
39492071,0,control,204,1414,18,78.6,6,2,0,0,1,2023,0,1,0,0,33.2,0,0,0,0,1,0,0
39492070,0,control,147,1378,10,137.8,4,2,0,0,1,2023,0,0,1,0,1.5,0,0,0,1,0,0,0
39492069,0,control,90,1006,7,143.7,10,8,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,1,0,1
39492067,0,control,66,1273,10,127.3,7,3,0,0,1,2023,1,1,4,0,9.4,0,0,0,0,1,0,0
39492066,0,control,106,503,4,125.8,7,2,0,0,1,2023,0,0,0,0,4.0,0,0,0,0,0,0,0
39492065,0,control,80,1808,35,51.7,4,2,0,0,1,2023,0,3,2,4,43.1,0,0,0,1,1,0,0
39492064,0,control,96,1647,17,96.9,6,3,0,0,1,2023,0,0,1,5,17.0,0,0,0,0,0,0,0
39492063,0,control,109,1776,17,104.5,4,2,0,0,1,2023,0,1,2,0,23.1,0,0,0,0,0,0,0
39492061,0,control,108,1381,21,65.8,4,4,0,0,1,2023,0,1,0,0,23.9,0,0,0,0,1,0,0
39492060,0,control,110,1758,19,92.5,8,2,0,0,1,2023,0,0,0,0,9.1,0,0,0,0,0,0,0
39492059,0,control,175,1791,19,94.3,10,7,0,0,1,2023,0,0,2,6,40.2,0,0,0,0,1,0,0
39492057,0,control,135,2268,21,108.0,8,5,0,0,1,2024,0,0,0,0,29.5,0,0,0,0,1,0,0
39492055,0,control,68,2131,15,142.1,8,8,0,0,1,2024,0,0,3,0,13.1,0,1,1,1,1,0,1
39492053,0,control,90,1456,20,72.8,8,8,0,0,1,2023,0,0,0,0,34.3,0,0,0,0,0,0,0
39492052,0,control,151,1545,33,46.8,6,5,0,0,1,2023,0,2,2,1,38.8,0,0,1,0,0,0,0
39492050,0,control,123,1772,10,177.2,18,18,0,0,1,2023,1,3,1,2,6.8,0,0,0,0,0,0,0
39492048,0,control,114,1262,20,63.1,4,3,0,0,1,2023,0,1,0,0,41.2,0,0,1,0,0,0,0
39492047,0,control,131,1361,17,80.1,2,2,0,0,1,2023,1,1,1,0,54.4,0,1,0,0,0,0,1
39492046,0,control,106,1416,10,141.6,2,2,0,0,1,2023,0,3,0,0,3.5,0,1,0,0,0,0,1
39492045,0,control,127,2777,23,120.7,6,6,0,0,1,2025,0,0,0,3,9.4,0,0,0,0,0,1,0
39492044,0,control,70,798,5,159.6,7,5,0,0,1,2025,0,0,0,0,10.0,0,0,0,0,0,0,0
39492043,0,control,119,2623,22,119.2,5,5,0,0,1,2025,0,1,0,4,7.6,0,0,0,0,0,0,0
39492040,0,control,135,1538,20,76.9,7,7,0,0,1,2023,0,0,2,1,37.7,0,0,0,0,0,0,0
39492039,0,control,131,1753,14,125.2,2,2,0,0,1,2023,0,0,1,0,17.7,0,0,0,0,0,0,0
39492038,0,control,80,1826,13,140.5,4,4,0,0,1,2023,0,1,1,1,11.0,0,0,0,0,0,0,0
39492037,0,control,92,1552,15,103.5,4,4,0,0,1,2023,0,0,2,0,24.5,0,0,0,0,0,0,0
39492036,0,control,68,1753,13,134.8,5,5,0,0,1,2023,0,1,0,0,8.0,0,1,0,0,0,0,1
39492035,0,control,112,1508,8,188.5,5,2,0,0,1,2026,0,2,0,5,5.3,0,0,1,0,1,0,1
39492034,0,control,46,1685,12,140.4,4,3,0,0,1,2026,0,1,0,0,16.0,0,0,0,0,1,0,0
39492033,0,control,111,1515,11,137.7,6,5,0,0,1,2026,1,1,1,0,2.0,0,0,0,1,1,0,1
39492032,0,control,161,1684,28,60.1,9,6,0,0,1,2023,0,0,1,1,36.2,0,0,0,0,0,0,0
39492031,0,control,50,1086,5,217.2,5,4,0,0,1,2024,2,0,1,0,0.0,0,0,0,0,0,0,1
39492030,0,control,80,1333,10,133.3,5,4,0,30,1,2023,0,0,3,0,41.3,0,0,0,0,0,0,0
39492019,0,control,119,1464,13,112.6,10,4,0,0,1,2023,0,0,1,1,2.7,0,0,0,0,0,0,0
39492016,0,control,74,959,8,119.9,5,5,0,0,1,2023,0,0,1,0,6.3,0,0,0,0,0,0,0
39492015,0,control,76,1778,17,104.6,5,2,0,0,1,2023,1,0,0,0,5.1,0,0,0,0,0,0,0
39492012,0,control,37,740,5,148.0,4,3,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
39492010,0,control,236,1904,23,82.8,8,7,0,0,1,2023,0,0,1,0,22.1,0,0,0,0,0,0,0
39492009,0,control,125,1673,17,98.4,11,9,0,0,1,2023,0,0,1,5,50.2,0,0,0,0,1,0,0
39492008,0,control,137,1906,15,127.1,6,5,0,0,1,2023,0,1,1,2,12.1,0,0,0,0,1,0,0
39492007,0,control,68,2259,22,102.7,4,3,0,0,1,2023,0,1,0,0,12.4,0,0,0,0,1,0,0
39492005,0,control,82,1098,7,156.9,4,4,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
39492003,0,control,114,1609,22,73.1,7,3,0,0,1,2023,0,0,2,0,45.4,0,0,0,1,1,0,1
39492002,0,control,112,1193,8,149.1,6,3,0,0,1,2023,0,1,2,1,0.0,0,0,0,0,0,1,0
39492001,0,control,79,1034,6,172.3,9,5,0,0,1,2023,0,0,3,0,6.8,0,0,0,0,0,1,0
39492000,0,control,231,3137,26,120.7,6,4,0,0,1,2023,0,1,2,1,23.3,0,0,0,0,0,0,0
39491999,0,control,196,1367,8,170.9,9,4,0,0,1,2023,0,1,0,3,6.6,0,0,0,0,0,0,0
39491998,0,control,115,1549,7,221.3,12,5,0,0,1,2023,0,0,2,0,0.0,0,0,0,0,0,0,1
39491997,0,control,135,2357,13,181.3,4,3,0,0,1,2023,0,0,1,1,4.2,0,0,0,0,0,0,0
39491996,0,control,97,1566,12,130.5,6,4,0,0,1,2023,0,0,1,2,6.4,0,0,0,0,0,0,0
39491995,0,control,79,1481,15,98.7,7,3,0,0,1,2023,0,1,2,1,14.9,0,0,0,0,0,0,0
39491994,0,control,142,1264,7,180.6,9,4,0,0,1,2023,0,3,1,1,9.5,0,0,0,0,0,0,0
39491993,0,control,116,2440,22,110.9,9,4,0,0,1,2023,0,0,1,4,18.0,0,0,0,0,1,0,0
39491992,0,control,92,1421,12,118.4,9,7,0,0,1,2023,2,2,1,0,10.6,0,0,0,0,0,0,0
39491991,0,control,122,1288,11,117.1,7,2,0,0,1,2023,1,0,2,0,10.9,0,0,0,0,0,0,0
39491990,0,control,137,1996,15,133.1,8,6,0,0,1,2023,2,0,2,1,7.5,0,0,0,0,0,0,0
39491989,0,control,131,1206,12,100.5,5,3,0,0,1,2023,0,1,1,0,10.0,0,0,0,0,0,0,0
39491988,0,control,135,1443,16,90.2,5,2,0,0,1,2023,0,0,1,0,15.2,0,0,0,0,0,0,0
39491987,0,control,148,1534,11,139.5,15,2,0,0,1,2023,2,1,1,1,25.4,0,0,0,0,0,0,0
39491986,0,control,129,2054,16,128.4,7,3,0,0,1,2023,2,2,0,1,11.2,0,0,0,0,0,0,0
39491985,0,control,141,1379,9,153.2,10,5,0,0,1,2023,1,1,1,0,8.7,0,0,0,0,0,0,0
39491984,0,control,129,1461,9,162.3,4,3,0,0,1,2023,0,0,0,1,8.9,0,0,0,0,0,0,0
39491983,0,control,140,1288,10,128.8,9,3,0,0,1,2023,0,1,3,1,4.7,0,0,0,0,0,0,0
39491982,0,control,151,1496,10,149.6,5,2,0,0,1,2023,0,0,0,0,4.7,0,0,0,0,0,0,1
39491981,0,control,128,2009,15,133.9,6,5,0,0,1,2023,0,2,2,1,8.5,0,0,0,1,0,0,0
39491980,0,control,93,1839,9,204.3,4,2,0,0,1,2023,0,0,0,1,10.9,0,0,0,1,0,0,0
39491979,0,control,106,1201,6,200.2,7,5,0,0,1,2023,0,1,1,0,1.7,0,0,0,0,0,0,1
39491978,0,control,96,1534,42,36.5,9,3,0,0,1,2023,2,1,1,2,72.4,0,0,0,0,1,0,0
39491977,0,control,90,1721,26,66.2,3,2,0,0,1,2023,0,2,2,0,40.7,0,0,0,0,1,0,0
39491976,0,control,108,2305,15,153.7,11,9,0,0,1,2023,0,4,5,1,4.8,0,0,0,0,0,0,0
39491975,0,control,144,1146,8,143.2,9,8,0,0,1,2023,0,0,0,0,10.5,0,0,0,1,0,0,0
39491974,0,control,105,1852,15,123.5,5,2,0,0,1,2023,0,0,2,0,32.9,0,0,0,0,0,0,0
39491951,0,control,140,1336,14,95.4,7,4,0,0,1,2023,0,0,1,3,22.5,0,0,1,0,0,0,0
39491950,0,control,59,1177,10,117.7,6,3,0,0,1,2023,1,2,1,1,3.4,0,0,0,0,0,0,0
39491949,0,control,91,1394,8,174.2,11,6,0,0,1,2023,0,1,0,0,23.0,0,0,0,0,0,0,0
39491948,0,control,156,1834,14,131.0,6,3,0,0,1,2023,0,0,0,0,7.6,0,0,0,0,0,0,0
39491947,0,control,120,1491,10,149.1,7,2,0,0,1,2023,1,5,1,1,0.0,0,0,0,0,0,0,0
39491945,0,control,181,1943,17,114.3,5,5,0,0,1,2023,0,0,1,0,42.7,0,0,0,0,0,0,0
39491943,0,control,133,1401,9,155.7,4,4,0,0,1,2023,1,2,1,0,0.0,0,0,0,0,0,0,0
39491942,0,control,139,1582,15,105.5,4,4,0,0,1,2023,0,0,0,1,23.4,0,0,0,0,0,0,0
39491941,0,control,142,1226,8,153.2,3,2,0,0,1,2023,0,0,2,1,17.9,0,0,0,0,0,0,0
39491940,0,control,112,1489,12,124.1,4,4,0,0,1,2023,1,0,5,0,1.3,0,0,0,0,0,0,1
39491939,0,control,61,887,4,221.8,8,6,0,0,1,2023,0,0,1,0,3.4,0,0,0,0,0,0,1
39491938,0,control,124,1782,8,222.8,3,3,0,0,1,2023,0,0,1,0,1.7,0,0,0,1,0,0,0
39491937,0,control,105,1762,27,65.3,8,4,0,0,1,2023,0,1,1,4,25.0,0,0,0,0,0,0,0
39491936,0,control,137,1060,5,212.0,9,9,0,0,1,2023,0,0,1,1,0.0,0,0,0,0,0,0,0
39491935,0,control,134,1969,12,164.1,5,5,0,0,1,2023,0,0,1,1,6.1,0,0,0,0,0,0,0
39491934,0,control,144,949,12,79.1,2,2,0,0,1,2023,0,0,0,0,27.4,0,0,0,0,0,0,0
39491933,0,control,65,947,5,189.4,5,3,0,0,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
39491932,0,control,37,846,5,169.2,3,3,0,0,1,2023,0,0,1,0,8.3,0,0,0,0,0,0,0
39491931,0,control,87,1090,24,45.4,10,8,0,0,1,2023,0,0,0,0,56.9,0,0,0,0,0,0,0
39491930,0,control,74,970,14,69.3,1,1,0,0,1,2023,0,0,2,1,19.6,1,0,0,0,0,0,0
39491929,0,control,229,1464,10,146.4,12,4,0,0,1,2023,1,4,0,1,6.8,0,0,0,0,0,1,0
39491928,0,control,142,1444,9,160.4,11,3,0,0,1,2023,0,3,0,0,5.5,0,0,0,0,0,0,0
39491927,0,control,50,729,7,104.1,2,0,0,0,1,2023,0,0,0,0,5.5,0,0,0,0,0,0,0
39491926,0,control,135,1032,6,172.0,10,4,0,0,1,2023,1,0,3,1,5.8,0,0,0,0,0,0,0
39491925,0,control,117,1357,11,123.4,5,3,0,0,1,2023,0,2,0,0,4.4,0,0,0,0,0,0,0
39491924,0,control,143,1429,8,178.6,5,3,0,0,1,2023,0,0,0,0,30.1,0,0,0,0,0,1,0
39491923,0,control,91,2027,20,101.3,5,4,0,0,1,2023,0,1,1,0,5.4,0,1,1,0,0,0,1
39491922,0,control,123,1805,13,138.8,5,5,0,0,1,2023,0,1,0,1,0.6,0,0,0,0,0,0,0
39491921,0,control,214,1843,17,108.4,7,4,0,0,1,2023,0,0,5,0,19.5,0,0,0,0,0,0,0
39491920,0,control,128,2344,17,137.9,9,6,0,0,1,2023,1,3,0,0,6.8,0,0,0,1,0,0,0
39491919,0,control,88,1071,8,133.9,4,4,0,0,1,2023,0,0,1,0,14.9,0,0,0,0,1,0,0
39491917,0,control,113,1730,16,108.1,5,5,0,0,1,2023,0,3,0,2,22.5,0,1,1,0,0,0,1
39491916,0,control,114,1106,7,158.0,6,3,0,0,1,2023,0,1,3,0,0.0,0,0,0,0,0,0,0
39491914,0,control,194,1483,10,148.3,11,8,0,0,1,2023,1,0,5,2,14.8,0,0,0,0,1,1,0
39491913,0,control,154,1136,12,94.7,7,4,0,0,1,2024,0,1,2,0,19.4,0,0,0,0,0,0,0
39491912,0,control,157,1316,11,119.6,4,4,0,0,1,2024,1,0,1,0,17.5,0,0,0,0,0,0,0
39491911,0,control,106,1094,10,109.4,7,3,0,0,1,2024,0,2,0,1,17.4,0,0,0,0,0,0,0
39491910,0,control,143,1204,7,172.0,6,2,0,0,1,2024,0,2,1,0,14.1,0,0,0,0,0,0,0
39491909,0,control,106,1301,8,162.6,7,3,0,0,1,2024,1,0,0,0,26.1,0,0,0,0,0,0,0
39491908,0,control,165,1703,15,113.5,3,2,0,0,1,2024,0,0,0,0,22.3,0,0,0,0,0,0,0
39491907,0,control,120,1440,15,96.0,6,5,0,0,1,2024,1,2,1,0,28.5,0,0,0,0,0,0,0
